host_ts,dev_ms,adc
1789787318.373,684284,0
1789787318.383,684294,0
1789787318.394,684305,0
1789787318.404,684315,0
1789787318.415,684326,0
1789787318.425,684336,0
1789787318.436,684347,0
1789787318.446,684358,0
1789787318.457,684368,0
1789787318.467,684379,0
1789787318.478,684389,0
1789787318.489,684400,0
1789787318.500,684410,0
1789787318.511,684422,0
1789787318.521,684432,0
1789787318.531,684443,0
1789787318.542,684453,0
1789787318.553,684464,0
1789787318.563,684474,0
1789787318.574,684485,0
1789787318.584,684495,0
1789787318.595,684506,0
1789787318.605,684516,0
1789787318.616,684527,0
1789787318.664,684537,0
1789787318.664,684548,0
1789787318.664,684559,0
1789787318.665,684569,0
1789787318.668,684580,0
1789787318.679,684590,0
1789787318.689,684601,0
1789787318.700,684611,0
1789787318.710,684622,0
1789787318.721,684632,0
1789787318.731,684643,0
1789787318.742,684653,0
1789787318.753,684664,0
1789787318.763,684674,0
1789787318.774,684685,0
1789787318.784,684695,0
1789787318.795,684706,0
1789787318.806,684716,0
1789787318.816,684727,0
1789787318.827,684738,0
1789787318.837,684748,0
1789787318.847,684759,0
1789787318.858,684769,0
1789787318.868,684780,0
1789787318.879,684790,0
1789787318.890,684801,0
1789787318.900,684811,0
1789787318.911,684822,0
1789787318.921,684832,0
1789787318.932,684843,0
1789787318.970,684853,0
1789787318.970,684864,0
1789787318.970,684874,0
1789787318.974,684885,0
1789787318.984,684895,0
1789787318.995,684906,0
1789787319.005,684917,0
1789787319.016,684927,0
1789787319.026,684938,0
1789787319.037,684948,0
1789787319.047,684959,0
1789787319.058,684969,0
1789787319.068,684980,0
1789787319.079,684990,0
1789787319.090,685001,0
1789787319.100,685011,0
1789787319.111,685022,0
1789787319.121,685032,0
1789787319.132,685043,0
1789787319.142,685053,0
1789787319.153,685064,0
1789787319.163,685074,0
1789787319.174,685085,0
1789787319.184,685095,0
1789787319.195,685106,0
1789787319.205,685117,0
1789787319.216,685127,0
1789787319.226,685138,0
1789787319.237,685148,0
1789787319.268,685159,0
1789787319.268,685169,0
1789787319.273,685180,0
1789787319.279,685190,0
1789787319.289,685201,0
1789787319.300,685211,0
1789787319.311,685222,0
1789787319.321,685232,0
1789787319.331,685243,0
1789787319.342,685253,0
1789787319.353,685264,0
1789787319.363,685274,0
1789787319.374,685285,0
1789787319.384,685296,0
1789787319.395,685306,0
1789787319.405,685317,0
1789787319.416,685327,0
1789787319.427,685338,0
1789787319.437,685348,0
1789787319.448,685359,0
1789787319.458,685369,0
1789787319.469,685380,0
1789787319.479,685390,0
1789787319.490,685401,0
1789787319.500,685411,0
1789787319.511,685422,0
1789787319.521,685432,0
1789787319.532,685443,0
1789787319.574,685453,0
1789787319.574,685464,0
1789787319.574,685475,0
1789787319.574,685485,0
1789787319.584,685496,0
1789787319.595,685506,0
1789787319.605,685517,0
1789787319.616,685527,0
1789787319.626,685538,0
1789787319.637,685548,0
1789787319.648,685559,0
1789787319.658,685569,0
1789787319.669,685580,0
1789787319.679,685590,0
1789787319.690,685601,0
1789787319.700,685611,0
1789787319.711,685622,0
1789787319.722,685632,0
1789787319.732,685643,0
1789787319.742,685654,0
1789787319.753,685664,0
1789787319.763,685675,0
1789787319.774,685685,0
1789787319.785,685696,0
1789787319.795,685706,0
1789787319.806,685717,0
1789787319.816,685727,0
1789787319.827,685738,0
1789787319.837,685748,0
1789787319.877,685759,0
1789787319.877,685769,0
1789787319.877,685780,0
1789787319.880,685790,0
1789787319.889,685801,0
1789787319.900,685811,0
1789787319.911,685822,0
1789787319.921,685832,0
1789787319.932,685843,0
1789787319.942,685854,0
1789787319.953,685864,0
1789787319.963,685875,0
1789787319.974,685885,0
1789787319.985,685896,0
1789787319.995,685906,0
1789787320.005,685917,0
1789787320.016,685927,0
1789787320.027,685938,0
1789787320.037,685948,0
1789787320.048,685959,0
1789787320.058,685969,0
1789787320.069,685980,0
1789787320.079,685990,0
1789787320.090,686001,0
1789787320.101,686011,0
1789787320.111,686022,0
1789787320.121,686033,0
1789787320.132,686043,0
1789787320.142,686054,0
1789787320.168,686064,0
1789787320.168,686075,0
1789787320.176,686085,0
1789787320.184,686096,0
1789787320.195,686106,0
1789787320.205,686117,0
1789787320.216,686127,0
1789787320.226,686138,0
1789787320.237,686148,0
1789787320.248,686159,0
1789787320.258,686169,0
1789787320.269,686180,0
1789787320.279,686190,0
1789787320.290,686201,0
1789787320.300,686212,0
1789787320.311,686222,0
1789787320.321,686233,0
1789787320.332,686243,0
1789787320.342,686254,0
1789787320.353,686264,0
1789787320.363,686275,0
1789787320.374,686285,0
1789787320.384,686296,0
1789787320.395,686306,0
1789787320.406,686317,0
1789787320.416,686327,0
1789787320.427,686338,0
1789787320.437,686348,0
1789787320.448,686359,0
1789787320.483,686369,0
1789787320.483,686380,0
1789787320.483,686390,0
1789787320.490,686401,0
1789787320.500,686412,0
1789787320.511,686422,0
1789787320.521,686433,0
1789787320.532,686443,0
1789787320.542,686454,0
1789787320.553,686464,0
1789787320.563,686475,0
1789787320.574,686485,0
1789787320.585,686496,0
1789787320.595,686506,0
1789787320.606,686517,0
1789787320.616,686527,0
1789787320.627,686538,0
1789787320.637,686548,0
1789787320.648,686559,0
1789787320.658,686569,0
1789787320.669,686580,0
1789787320.679,686591,0
1789787320.690,686601,0
1789787320.700,686612,0
1789787320.711,686622,0
1789787320.722,686633,0
1789787320.732,686643,0
1789787320.743,686654,0
1789787320.787,686664,0
1789787320.787,686675,0
1789787320.787,686685,0
1789787320.787,686696,0
1789787320.795,686706,0
1789787320.805,686717,0
1789787320.816,686727,0
1789787320.827,686738,0
1789787320.837,686748,0
1789787320.848,686759,0
1789787320.858,686770,0
1789787320.869,686780,0
1789787320.879,686791,0
1789787320.890,686801,0
1789787320.901,686812,0
1789787320.911,686822,0
1789787320.921,686833,0
1789787320.932,686843,0
1789787320.943,686854,0
1789787320.953,686864,0
1789787320.964,686875,0
1789787320.974,686885,0
1789787320.985,686896,0
1789787320.995,686906,0
1789787321.006,686917,0
1789787321.016,686927,0
1789787321.027,686938,0
1789787321.037,686948,0
1789787321.048,686959,0
1789787321.064,686970,0
1789787321.085,686980,0
1789787321.085,686991,0
1789787321.090,687001,0
1789787321.100,687012,0
1789787321.111,687022,0
1789787321.121,687033,0
1789787321.132,687043,0
1789787321.142,687054,0
1789787321.153,687064,0
1789787321.164,687075,0
1789787321.174,687085,0
1789787321.185,687096,0
1789787321.195,687106,0
1789787321.206,687117,0
1789787321.216,687127,0
1789787321.227,687138,0
1789787321.237,687149,0
1789787321.248,687159,0
1789787321.258,687170,0
1789787321.270,687180,0
1789787321.280,687191,0
1789787321.290,687201,0
1789787321.300,687212,0
1789787321.311,687222,0
1789787321.322,687233,0
1789787321.332,687243,0
1789787321.343,687254,0
1789787321.353,687264,0
1789787321.395,687275,0
1789787321.395,687285,0
1789787321.395,687296,0
1789787321.395,687306,0
1789787321.406,687317,0
1789787321.416,687328,0
1789787321.427,687338,0
1789787321.437,687349,0
1789787321.448,687359,0
1789787321.458,687370,0
1789787321.469,687380,0
1789787321.479,687391,0
1789787321.490,687401,0
1789787321.501,687412,0
1789787321.511,687422,0
1789787321.522,687433,0
1789787321.532,687443,0
1789787321.543,687454,0
1789787321.553,687464,0
1789787321.564,687475,0
1789787321.574,687485,0
1789787321.585,687496,0
1789787321.595,687506,0
1789787321.606,687517,0
1789787321.616,687528,0
1789787321.627,687538,0
1789787321.638,687549,0
1789787321.648,687559,0
1789787321.658,687570,0
1789787321.699,687580,0
1789787321.699,687591,0
1789787321.700,687601,0
1789787321.701,687612,0
1789787321.711,687622,0
1789787321.721,687633,0
1789787321.732,687643,0
1789787321.743,687654,0
1789787321.753,687664,0
1789787321.764,687675,0
1789787321.774,687685,0
1789787321.785,687696,0
1789787321.795,687707,0
1789787321.806,687717,0
1789787321.817,687728,0
1789787321.827,687738,0
1789787321.837,687749,0
1789787321.849,687759,0
1789787321.859,687770,0
1789787321.869,687780,0
1789787321.880,687791,0
1789787321.890,687801,0
1789787321.901,687812,0
1789787321.911,687822,0
1789787321.922,687833,0
1789787321.932,687843,0
1789787321.943,687854,0
1789787321.953,687864,0
1789787321.964,687875,0
1789787322.002,687885,0
1789787322.002,687896,0
1789787322.003,687907,0
1789787322.006,687917,0
1789787322.016,687928,0
1789787322.027,687938,0
1789787322.037,687949,0
1789787322.048,687959,0
1789787322.058,687970,0
1789787322.069,687980,0
1789787322.080,687991,0
1789787322.090,688001,0
1789787322.101,688012,0
1789787322.111,688022,0
1789787322.122,688033,0
1789787322.132,688043,0
1789787322.143,688054,0
1789787322.153,688064,0
1789787322.164,688075,0
1789787322.174,688086,0
1789787322.185,688096,0
1789787322.195,688107,0
1789787322.206,688117,0
1789787322.217,688128,0
1789787322.227,688138,0
1789787322.238,688149,0
1789787322.248,688159,0
1789787322.258,688170,0
1789787322.269,688180,0
1789787322.304,688191,0
1789787322.304,688201,0
1789787322.304,688212,0
1789787322.311,688222,0
1789787322.322,688233,0
1789787322.332,688243,0
1789787322.343,688254,0
1789787322.353,688265,0
1789787322.364,688275,0
1789787322.374,688286,0
1789787322.386,688296,0
1789787322.395,688307,0
1789787322.406,688317,0
1789787322.416,688328,0
1789787322.427,688338,0
1789787322.437,688349,0
1789787322.448,688359,0
1789787322.458,688370,0
1789787322.469,688380,0
1789787322.480,688391,0
1789787322.490,688401,0
1789787322.501,688412,0
1789787322.511,688422,0
1789787322.522,688433,0
1789787322.532,688443,0
1789787322.543,688454,0
1789787322.553,688465,0
1789787322.564,688475,0
1789787322.574,688486,0
1789787322.612,688496,0
1789787322.612,688507,0
1789787322.612,688517,0
1789787322.616,688528,0
1789787322.627,688538,0
1789787322.637,688549,0
1789787322.648,688559,0
1789787322.658,688570,0
1789787322.669,688580,0
1789787322.680,688591,0
1789787322.690,688601,0
1789787322.701,688612,0
1789787322.711,688622,0
1789787322.722,688633,0
1789787322.732,688644,0
1789787322.743,688654,0
1789787322.753,688665,0
1789787322.764,688675,0
1789787322.774,688686,0
1789787322.785,688696,0
1789787322.795,688707,0
1789787322.806,688717,0
1789787322.817,688728,0
1789787322.827,688738,0
1789787322.837,688749,0
1789787322.848,688759,0
1789787322.859,688770,0
1789787322.870,688780,0
1789787322.880,688791,0
1789787322.912,688801,0
1789787322.912,688812,0
1789787322.912,688823,0
1789787322.922,688833,0
1789787322.932,688844,0
1789787322.943,688854,0
1789787322.953,688865,0
1789787322.964,688875,0
1789787322.974,688886,0
1789787322.985,688896,0
1789787322.995,688907,0
1789787323.006,688917,0
1789787323.017,688928,0
1789787323.027,688938,0
1789787323.038,688949,0
1789787323.048,688959,0
1789787323.059,688970,0
1789787323.069,688980,0
1789787323.080,688991,0
1789787323.090,689001,0
1789787323.101,689012,0
1789787323.111,689023,0
1789787323.122,689033,0
1789787323.132,689044,0
1789787323.143,689054,0
1789787323.153,689065,0
1789787323.164,689075,0
1789787323.175,689086,0
1789787323.213,689096,0
1789787323.214,689107,0
1789787323.214,689117,0
1789787323.219,689128,0
1789787323.227,689138,0
1789787323.237,689149,0
1789787323.248,689159,0
1789787323.258,689170,0
1789787323.269,689180,0
1789787323.280,689191,0
1789787323.290,689202,0
1789787323.301,689212,0
1789787323.311,689223,0
1789787323.322,689233,0
1789787323.332,689244,0
1789787323.343,689254,0
1789787323.354,689265,0
1789787323.364,689275,0
1789787323.374,689286,0
1789787323.386,689296,0
1789787323.396,689307,0
1789787323.406,689317,0
1789787323.417,689328,0
1789787323.427,689338,0
1789787323.438,689349,0
1789787323.448,689359,0
1789787323.459,689370,0
1789787323.469,689381,0
1789787323.480,689391,0
1789787323.526,689402,0
1789787323.526,689412,0
1789787323.526,689423,0
1789787323.527,689433,0
1789787323.533,689444,0
1789787323.543,689454,0
1789787323.553,689465,0
1789787323.564,689475,0
1789787323.575,689486,0
1789787323.585,689496,0
1789787323.596,689507,0
1789787323.606,689517,0
1789787323.617,689528,0
1789787323.627,689538,0
1789787323.638,689549,0
1789787323.648,689559,0
1789787323.659,689570,0
1789787323.669,689581,0
1789787323.680,689591,0
1789787323.690,689602,0
1789787323.701,689612,0
1789787323.711,689623,0
1789787323.722,689633,0
1789787323.732,689644,0
1789787323.743,689654,0
1789787323.753,689665,0
1789787323.764,689675,0
1789787323.774,689686,0
1789787323.785,689696,0
1789787323.827,689707,0
1789787323.828,689717,0
1789787323.828,689728,0
1789787323.828,689738,0
1789787323.838,689749,0
1789787323.848,689760,0
1789787323.859,689770,0
1789787323.869,689781,0
1789787323.880,689791,0
1789787323.890,689802,0
1789787323.901,689812,0
1789787323.911,689823,0
1789787323.922,689833,0
1789787323.932,689844,0
1789787323.943,689854,0
1789787323.953,689865,0
1789787323.964,689875,0
1789787323.974,689886,0
1789787323.985,689896,0
1789787323.996,689907,0
1789787324.006,689917,0
1789787324.017,689928,0
1789787324.027,689939,0
1789787324.038,689949,0
1789787324.048,689960,0
1789787324.059,689970,0
1789787324.069,689981,0
1789787324.080,689991,0
1789787324.090,690002,0
1789787324.121,690012,0
1789787324.121,690023,0
1789787324.123,690033,0
1789787324.133,690044,0
1789787324.143,690054,0
1789787324.153,690065,0
1789787324.164,690075,0
1789787324.174,690086,0
1789787324.185,690096,0
1789787324.196,690107,0
1789787324.206,690118,0
1789787324.217,690128,0
1789787324.227,690139,0
1789787324.238,690149,0
1789787324.248,690160,0
1789787324.259,690170,0
1789787324.269,690181,0
1789787324.280,690191,0
1789787324.290,690202,0
1789787324.301,690212,0
1789787324.311,690223,0
1789787324.322,690233,0
1789787324.332,690244,0
1789787324.344,690254,0
1789787324.354,690266,0
1789787324.365,690276,0
1789787324.376,690287,0
1789787324.386,690297,0
1789787324.397,690308,0
1789787324.437,690318,0
1789787324.437,690329,0
1789787324.438,690340,0
1789787324.439,690350,0
1789787324.449,690361,0
1789787324.460,690371,0
1789787324.470,690382,0
1789787324.481,690392,0
1789787324.491,690403,0
1789787324.502,690413,0
1789787324.512,690424,0
1789787324.523,690434,0
1789787324.533,690445,0
1789787324.544,690455,0
1789787324.555,690466,0
1789787324.565,690476,0
1789787324.576,690487,0
1789787324.586,690497,0
1789787324.597,690508,0
1789787324.607,690519,0
1789787324.618,690529,0
1789787324.628,690540,0
1789787324.639,690550,0
1789787324.649,690561,0
1789787324.660,690571,0
1789787324.670,690582,0
1789787324.681,690592,0
1789787324.691,690603,0
1789787324.702,690613,0
1789787324.743,690624,0
1789787324.743,690634,0
1789787324.743,690645,0
1789787324.744,690655,0
1789787324.754,690666,0
1789787324.765,690676,0
1789787324.776,690687,0
1789787324.786,690698,0
1789787324.797,690708,0
1789787324.807,690719,0
1789787324.818,690729,0
1789787324.829,690740,0
1789787324.839,690750,0
1789787324.849,690761,0
1789787324.860,690771,0
1789787324.871,690782,0
1789787324.881,690792,0
1789787324.891,690803,0
1789787324.902,690813,0
1789787324.913,690824,0
1789787324.923,690834,0
1789787324.934,690845,0
1789787324.944,690855,0
1789787324.955,690866,0
1789787324.965,690876,0
1789787324.976,690887,0
1789787324.986,690898,0
1789787324.997,690908,0
1789787325.007,690919,0
1789787325.039,690929,0
1789787325.040,690940,0
1789787325.040,690950,0
1789787325.049,690961,0
1789787325.060,690971,0
1789787325.070,690982,0
1789787325.081,690992,0
1789787325.091,691003,0
1789787325.102,691013,0
1789787325.112,691024,0
1789787325.123,691034,0
1789787325.134,691045,0
1789787325.144,691055,0
1789787325.155,691066,0
1789787325.165,691077,0
1789787325.176,691087,0
1789787325.186,691098,0
1789787325.197,691108,0
1789787325.208,691119,0
1789787325.218,691129,0
1789787325.228,691140,0
1789787325.239,691150,0
1789787325.250,691161,0
1789787325.260,691171,0
1789787325.271,691182,0
1789787325.281,691192,0
1789787325.292,691203,0
1789787325.302,691213,0
1789787325.313,691224,0
1789787325.350,691234,0
1789787325.350,691245,0
1789787325.350,691256,0
1789787325.355,691266,0
1789787325.365,691277,0
1789787325.376,691287,0
1789787325.386,691298,0
1789787325.397,691308,0
1789787325.407,691319,0
1789787325.418,691329,0
1789787325.428,691340,0
1789787325.439,691350,0
1789787325.449,691361,0
1789787325.460,691371,0
1789787325.471,691382,0
1789787325.481,691392,0
1789787325.492,691403,0
1789787325.502,691413,0
1789787325.513,691424,0
1789787325.523,691435,0
1789787325.534,691445,0
1789787325.544,691456,0
1789787325.555,691466,0
1789787325.565,691477,0
1789787325.576,691487,0
1789787325.586,691498,0
1789787325.597,691508,0
1789787325.607,691519,0
1789787325.618,691529,0
1789787325.658,691540,0
1789787325.658,691550,0
1789787325.658,691561,0
1789787325.661,691571,0
1789787325.670,691582,0
1789787325.681,691592,0
1789787325.692,691603,0
1789787325.702,691613,0
1789787325.713,691624,0
1789787325.723,691635,0
1789787325.734,691645,0
1789787325.744,691656,0
1789787325.755,691666,0
1789787325.765,691677,0
1789787325.776,691687,0
1789787325.787,691698,0
1789787325.797,691708,0
1789787325.807,691719,0
1789787325.818,691729,0
1789787325.828,691740,0
1789787325.839,691750,0
